Date,Close,High,Low,Open,Volume,ticker
2010-01-04,217.47254943847656,218.92091542685358,216.03249524593573,217.25611759090793,4069264,INFY.NS
2010-01-05,218.20094299316406,218.97922394685332,216.4320949317203,218.08856098742206,6895528,INFY.NS
2010-01-06,215.0170135498047,223.33267219398965,214.351094288697,223.33267219398965,6817288,INFY.NS
2010-01-07,210.18492126464844,215.3083413619169,209.61471979984884,215.3083413619169,10892600,INFY.NS
2010-01-08,205.11972045898438,210.0392057891353,204.6036372366673,209.6812702193511,12649312,INFY.NS
2010-01-11,207.23825073242188,208.49101554471216,205.93555416339873,206.02712620077696,7849656,INFY.NS
2010-01-12,215.33740234375,215.924247559042,208.09969888111218,208.09969888111218,24859680,INFY.NS
2010-01-13,223.37432861328125,224.33158770739445,206.172807020572,206.172807020572,19704040,INFY.NS
2010-01-14,223.89456176757812,224.9891585228678,220.60241905905156,222.99973267974417,8413904,INFY.NS
2010-01-15,222.73330688476562,224.1234090155115,220.93115103118595,223.89449931271014,5049504,INFY.NS
2010-01-18,223.63645935058594,223.91532113219318,221.0851646569164,221.66784393123808,6140088,INFY.NS
2010-01-19,219.41201782226562,223.74882421818776,218.76276293835207,223.08290509849076,5837512,INFY.NS
2010-01-20,221.22665405273438,222.51687236210574,219.5868322659166,220.47332897539553,6091992,INFY.NS
2010-01-21,218.5214080810547,221.80938453227645,216.4237664095341,220.00308254630716,6682792,INFY.NS
2010-01-22,214.39271545410156,217.25616016414938,212.42824549383496,216.4237610830607,13486496,INFY.NS
2010-01-25,211.62075805664062,213.9223326866193,209.59802484063349,212.26170108960102,6498712,INFY.NS
2010-01-27,208.2870635986328,210.91745286839014,206.86365301692825,210.76345090687911,9840856,INFY.NS
2010-01-28,207.4130401611328,212.66963220728343,206.39335129107204,209.1818882010341,12732872,INFY.NS
2010-01-29,206.0604248046875,208.09980287284137,200.17536644389284,204.13757449724392,15012280,INFY.NS
2010-02-01,204.04177856445312,210.59691984418822,198.95166746470346,203.6880090350706,12308784,INFY.NS
2010-02-02,203.1012420654297,208.18304332909582,201.5779474400358,208.18304332909582,9889384,INFY.NS
2010-02-03,205.8689727783203,208.09980677135863,203.93781063593147,203.93781063593147,6405608,INFY.NS
2010-02-04,202.19384765625,205.60251689827385,200.81622348869865,205.18631747135427,6176408,INFY.NS
2010-02-05,195.8385009765625,199.64672625204437,193.86571948846586,198.97664101890496,13544872,INFY.NS
2010-02-08,200.07546997070312,203.2718746121185,195.15598281249459,197.68646812676135,9252480,INFY.NS
2010-02-09,205.9188690185547,206.6014321352139,199.29713089836258,200.1087199246794,10387392,INFY.NS
2010-02-10,205.3487091064453,207.7834766778386,203.77131674429944,207.35063317403998,7187984,INFY.NS
2010-02-11,207.9707489013672,209.61057106254896,205.60257752829366,205.85229725808512,6453888,INFY.NS
2010-02-15,207.9873504638672,211.62909578171218,206.0062572687511,208.68241169914026,8950128,INFY.NS
2010-02-16,211.550048828125,212.3449939715339,207.12169002339053,208.09975889017434,4418096,INFY.NS
2010-02-17,209.6521759033203,213.62688131595738,209.23183064626969,212.27839893674673,7991184,INFY.NS
2010-02-18,210.9008026123047,212.0120636069872,209.09866658058573,210.0143056460262,3721696,INFY.NS
2010-02-19,210.79672241210938,211.8039333681844,208.52843505338151,210.17242313906502,5998992,INFY.NS
2010-02-22,213.7892303466797,215.7328700460994,212.68630154243354,212.68630154243354,5855400,INFY.NS
2010-02-23,214.8671875,215.50813075374504,212.67797376431773,212.93602561872194,3786032,INFY.NS
2010-02-24,214.45094299316406,216.28222066130508,212.3449696103539,213.7600478084629,5427016,INFY.NS
2010-02-25,217.8679962158203,218.89599695649977,213.97653025098427,213.97653025098427,8729568,INFY.NS
2010-02-26,216.58602905273438,218.9209120460382,214.93372941941846,218.00527325040838,10546368,INFY.NS
2010-03-02,219.8366241455078,220.64821334861978,218.3091635163937,219.05001098232535,8534656,INFY.NS
2010-03-03,221.9383544921875,222.79156335615184,219.14148608727237,220.67727830019905,5904976,INFY.NS
2010-03-04,218.40487670898438,221.75111697730128,216.75672245078547,221.58463715975074,6755240,INFY.NS
2010-03-05,219.3954315185547,219.75336720382793,217.51005564473766,219.24559561283053,4984808,INFY.NS
2010-03-08,221.38067626953125,223.02883032539177,219.5951845099494,220.83545086954013,8664992,INFY.NS
