Date,Close,High,Low,Open,Volume,ticker
2010-01-04,257.8452453613281,260.3322778473935,256.9533314935185,258.92580553419106,1963682,TCS.NS
2010-01-05,257.91400146484375,260.555407362471,256.0958979817199,258.9945832666981,2014488,TCS.NS
2010-01-06,252.08224487304688,258.03398512667826,251.44763098700625,257.91390889320934,3349176,TCS.NS
2010-01-07,245.06707763671875,253.64305290483685,243.90073662527882,252.30519238803456,6474892,TCS.NS
2010-01-08,240.05873107910156,246.4735657174121,238.92670636350388,245.6159680635589,6048178,TCS.NS
2010-01-11,244.99850463867188,247.02242256159113,240.26456972475145,241.49950198492445,4318408,TCS.NS
2010-01-12,257.2964782714844,258.65148693295913,249.3894310348293,251.10462657152001,9027690,TCS.NS
2010-01-13,270.5033874511719,273.196256046053,255.4439885711933,255.5640438409756,10910272,TCS.NS
2010-01-14,267.51898193359375,273.89952051995965,263.91707208139144,273.89952051995965,10327614,TCS.NS
2010-01-15,271.4809875488281,274.2938897137491,264.91178439096495,273.0589580773171,7945008,TCS.NS
2010-01-18,275.1859130859375,284.3793548701253,272.0299498335457,274.43122303510285,7261084,TCS.NS
2010-01-19,267.8105773925781,275.18591660598844,267.10735156204345,275.18591660598844,5154850,TCS.NS
2010-01-20,267.3646240234375,271.7555193487802,264.4487923156983,271.7555193487802,4347054,TCS.NS
2010-01-21,264.3631286621094,271.6698583513678,263.41977100196584,264.9119829257591,5089504,TCS.NS
2010-01-22,259.9721374511719,262.4248750504767,255.46118647518782,261.0527188410625,7574990,TCS.NS
2010-01-25,259.40606689453125,262.59632504924906,254.2433347110307,259.8520133570296,3008286,TCS.NS
2010-01-27,255.6571502685547,261.29791923786854,254.57372409590985,257.9616115301513,4844398,TCS.NS
2010-01-28,255.12396240234375,260.69593585057316,250.29148709739366,257.7895649754724,6537196,TCS.NS
2010-01-29,253.21510314941406,254.45331039501812,244.94313895658252,252.45841161355912,5473326,TCS.NS
2010-02-01,256.637451171875,262.36418711485516,247.64318005464574,252.5788378154903,3378012,TCS.NS
2010-02-02,253.97169494628906,262.3124498200916,252.80226112349982,259.6812342152957,4739188,TCS.NS
2010-02-03,258.9761962890625,260.33479794931594,252.97428684845002,255.89785100645386,2977676,TCS.NS
2010-02-04,254.07493591308594,259.30296090775346,251.94244954767305,258.97620540940585,2716612,TCS.NS
2010-02-05,248.8468475341797,252.80225699740436,246.47359345906105,252.80225699740436,4607118,TCS.NS
2010-02-08,249.070556640625,252.71640588533467,243.5673752943639,250.73870008902207,4170344,TCS.NS
2010-02-09,252.8539276123047,255.19277487349916,248.00423772490723,249.3628394626416,3005894,TCS.NS
2010-02-10,251.8737335205078,255.79475872774384,250.42914418136974,254.48775732298895,2337374,TCS.NS
2010-02-11,255.45071411132812,257.25644486000436,252.80230481467692,253.81695771966864,2413156,TCS.NS
2010-02-15,256.637451171875,257.96164589025597,254.02342723107023,257.96164589025597,1956482,TCS.NS
2010-02-16,260.7647705078125,263.10361796436945,255.27878338280019,257.0157204869287,1660490,TCS.NS
2010-02-17,260.9368591308594,264.1355799198383,258.8387581023637,263.0865399020786,2528290,TCS.NS
2010-02-18,260.98834228515625,263.7915333705916,259.8533154566066,261.4010850390748,1814806,TCS.NS
2010-02-19,258.1507873535156,261.2291335471685,256.51703042876375,259.6469773435443,2215880,TCS.NS
2010-02-22,260.4552307128906,262.67370468777773,259.2686031455818,260.36924351225906,2143460,TCS.NS
2010-02-23,262.123291015625,263.120750624327,258.3914560869616,261.05705846256757,1853052,TCS.NS
2010-02-24,263.2412109375,265.0813496500132,258.6838892465291,260.0252979904931,4076058,TCS.NS
2010-02-25,263.55084228515625,264.7718566707209,261.8310978004244,264.7718566707209,2672984,TCS.NS
2010-02-26,262.020263671875,267.7814076556376,256.63747606790537,263.84318861441096,3015934,TCS.NS
2010-03-02,262.501708984375,264.4966076785456,259.6813248339427,262.08896625624413,4053352,TCS.NS
2010-03-03,264.41058349609375,266.2163143102134,262.82842775138414,264.49657067771847,2754742,TCS.NS
2010-03-04,262.74249267578125,264.8405719263219,260.3692375950983,264.15267433690286,2053606,TCS.NS
2010-03-05,262.2953186035156,263.79150832026727,261.45266092745646,263.1208040329625,1287312,TCS.NS
2010-03-08,262.32977294921875,264.8405951723889,261.50428737227253,264.0151095954427,3015740,TCS.NS
2010-03-09,264.39337158203125,267.764064665028,262.43285978088164,262.43285978088164,3457732,TCS.NS
2010-03-10,268.2972717285156,269.8106549274205,261.40110211474047,262.67371694205093,4587874,TCS.NS
2010-03-11,272.2698669433594,273.4049147996647,265.5112854885575,268.29726242519814,3214030,TCS.NS
2010-03-12,274.1098937988281,275.1589330324221,272.40734370209793,275.1589330324221,2510976,TCS.NS
2010-03-15,281.3500671386719,282.03796461333854,272.11505193845767,274.1099504163981,6054434,TCS.NS
2010-03-16,285.13360595703125,286.1482592962449,280.5934767902428,282.5539894978301,3088856,TCS.NS
2010-03-17,289.1577453613281,290.94628322715874,285.47748919361214,286.85328432225606,4174794,TCS.NS
2010-03-18,284.0500793457031,290.636706596527,282.20996184905374,290.636706596527,3724554,TCS.NS
2010-03-19,282.3475341796875,287.00803549254874,276.9647279039581,276.9647279039581,4716624,TCS.NS
2010-03-22,284.6519775390625,286.7844639909238,277.27429363462824,280.2838452017406,3310110,TCS.NS
2010-03-23,285.0131530761719,286.509321809684,282.7602718666084,285.47747551265036,1694964,TCS.NS
2010-03-25,285.40863037109375,287.8162712990135,281.35003986262166,283.44811855976656,5517582,TCS.NS
2010-03-26,283.7749938964844,287.5412379946498,282.82913456097566,285.4775448989944,1997806,TCS.NS
2010-03-29,279.26922607421875,285.236729222745,278.099791783347,283.41380482235985,3443266,TCS.NS
2010-03-30,275.1590576171875,280.6966252545453,274.1788118716143,278.1170090893842,3097160,TCS.NS
2010-03-31,268.503662109375,277.6526925756264,267.3514209349264,275.15906356209496,7083046,TCS.NS
2010-04-01,277.8418884277344,278.52978615644525,269.0023984152049,270.4641810887155,5781432,TCS.NS
2010-04-05,276.3113098144531,281.00622017664983,274.90112787783033,281.00622017664983,3001836,TCS.NS
2010-04-06,273.8004150390625,278.22016934353417,272.45902742753555,278.22016934353417,3702366,TCS.NS
2010-04-07,274.4882507324219,278.25449312598283,268.6755304062844,271.7194679474987,3024558,TCS.NS
2010-04-08,274.9698181152344,277.73860121044214,271.7194983978319,273.78319079072685,4494438,TCS.NS
2010-04-09,272.2698669433594,277.8762492860557,271.1176468382847,275.8469429296598,3018012,TCS.NS
2010-04-12,274.5055236816406,275.1590347864458,271.75393333377616,272.06349564509827,2869882,TCS.NS
2010-04-13,282.33038330078125,283.3450365284415,270.7737112313167,275.1590587298233,8404916,TCS.NS
2010-04-15,282.62261962890625,287.16274616372823,281.7111472778578,282.72580002886485,4290952,TCS.NS
2010-04-16,280.35260009765625,284.7895470908222,279.23476673045195,281.69400853548717,3810958,TCS.NS
2010-04-19,279.26922607421875,283.75775361462,275.4169954023115,278.59852173071783,6947704,TCS.NS
2010-04-20,271.54754638671875,286.38894379794823,270.68767448555747,283.7577273832083,12016986,TCS.NS
2010-04-21,269.9998474121094,274.81513131500054,268.3660903736285,273.4393359141745,7107490,TCS.NS
2010-04-22,270.32659912109375,272.97500942809603,268.6240481385229,271.41002538784136,4751116,TCS.NS
2010-04-23,268.3487854003906,272.407375944404,267.4201196928966,271.0487743531594,4306068,TCS.NS
2010-04-26,270.0342102050781,272.0635166404184,268.34887358273363,270.3437725402893,2512548,TCS.NS
2010-04-27,270.7908935546875,271.68517305528115,268.64121349504313,270.32657105899204,2621234,TCS.NS
2010-04-28,264.9437255859375,269.63863455635374,263.1208013568299,268.28003275598337,2400382,TCS.NS
2010-04-29,261.3150939941406,266.64630025529124,259.88769811412914,266.5946995394477,4622964,TCS.NS
2010-04-30,263.2584533691406,265.80366221677616,262.278186568798,263.12086543447,3690224,TCS.NS
2010-05-03,263.7399597167969,265.3221369370065,259.371805359458,261.8310479011364,2416560,TCS.NS
2010-05-04,261.74505615234375,266.5087389873632,260.30046688694307,266.5087389873632,2896028,TCS.NS
2010-05-05,263.3787841796875,264.15266895200784,254.57370361180776,257.96159077344515,4371230,TCS.NS
2010-05-06,263.8431396484375,265.15016199955153,261.12595648152865,264.13550875033224,2580872,TCS.NS
2010-05-07,255.00367736816406,262.29537595304896,252.8023964036513,260.36927085382865,4267152,TCS.NS
2010-05-10,264.926513671875,289.9487841939508,256.24180809548443,261.40103913096397,2327814,TCS.NS
2010-05-11,260.1285095214844,267.93615256900875,259.30304488213824,266.5603571771268,1351288,TCS.NS
2010-05-12,261.2119140625,264.1354787920322,258.33992905594334,260.3692353242177,2740076,TCS.NS
2010-05-13,263.3272399902344,265.94126393364644,261.8998648106681,263.15526555946934,1321452,TCS.NS
2010-05-14,262.7252502441406,267.24818480632473,259.68131213484577,263.4647484705853,2026996,TCS.NS
2010-05-17,256.499755859375,266.54306260050043,252.49274490669274,266.54306260050043,3722050,TCS.NS
2010-05-18,252.83673095703125,256.58578092537965,249.8099859972555,256.58578092537965,3199180,TCS.NS
2010-05-19,248.15899658203125,252.11440678396244,246.37045907473924,251.08256064432823,3929266,TCS.NS
2010-05-20,251.08261108398438,251.87368908469654,246.31892884622187,250.73866230167755,2398092,TCS.NS
2010-05-21,247.19590759277344,249.6723421579136,235.69082064959343,244.20355003460247,2675092,TCS.NS
2010-05-24,246.817626953125,251.08260006372285,245.1322905895732,249.36285622766997,2885428,TCS.NS
2010-05-25,240.60939025878906,245.57945485322202,237.85779972822073,243.51576195529577,2297366,TCS.NS
2010-05-26,253.83421325683594,256.17306088770897,242.17434059215967,243.515749303306,3689464,TCS.NS
2010-05-27,255.15841674804688,257.9444147097062,250.1195792685064,252.8023757926096,6883872,TCS.NS
2010-05-28,258.23663330078125,259.165298822293,252.9742233361599,257.89268466266276,2479374,TCS.NS
2010-05-31,255.57110595703125,258.9590136272102,253.83416902610952,257.445630780546,3327660,TCS.NS
2010-06-01,254.2470245361328,258.63237289828595,252.6992545259611,255.57121936986775,3136912,TCS.NS
2010-06-02,259.4233703613281,261.2291014775323,253.24948548923663,253.76540866529496,2769330,TCS.NS
2010-06-03,263.2756042480469,264.496618248128,256.2762338091589,261.40107915289633,1684434,TCS.NS
2010-06-04,263.2412109375,264.73740084314744,259.75014314359436,263.27561841396806,1368210,TCS.NS
2010-06-07,259.0794372558594,260.64440011934875,253.14632037213744,257.92721715678795,1734922,TCS.NS
2010-06-08,258.0302734375,262.0888631832152,256.92963359299443,259.3372740684308,2242222,TCS.NS
2010-06-09,252.13162231445312,260.9023152768468,251.42653158861847,258.6494552047074,4867400,TCS.NS
2010-06-10,258.1335754394531,258.9934474429157,251.08262501106034,251.08262501106034,1796036,TCS.NS
2010-06-11,261.09161376953125,262.53620341549856,258.3056359467895,262.0202800414371,3237024,TCS.NS
2010-06-14,268.62408447265625,270.72216431526573,260.7132599619378,262.5533781357195,3550492,TCS.NS
2010-06-15,268.3088073730469,272.371452054518,264.99918041904516,264.99918041904516,2642976,TCS.NS
2010-06-16,271.3557434082031,273.1594201318297,268.72904218514464,272.1612608413779,2328816,TCS.NS
2010-06-17,271.5308532714844,274.85800811050643,267.4682306500855,272.1262431494866,1528920,TCS.NS
2010-06-18,274.297607421875,276.2939042634165,270.46262005873,271.53080741986105,2225672,TCS.NS
2010-06-21,275.873779296875,278.08020485868354,274.7880629005738,277.69496375506003,1907428,TCS.NS
2010-06-22,272.7041931152344,275.4534658192946,270.8304663135301,274.92812545218845,1468324,TCS.NS
2010-06-23,275.3834228515625,276.3115327397912,269.6221857437794,269.67472833222814,2959524,TCS.NS
2010-06-24,270.8829345703125,276.1538438653731,268.86913038232785,275.38334059647974,3777510,TCS.NS
2010-06-25,265.6471252441406,271.7060468314325,264.80657206535165,271.7060468314325,2037322,TCS.NS
2010-06-28,267.8360900878906,268.6766434127393,265.33195856373834,265.6296643303618,1153124,TCS.NS
2010-06-29,264.00103759765625,267.9235832220199,262.31995272325867,267.9235832220199,2614662,TCS.NS
2010-06-30,263.02032470703125,266.13735175268664,259.6056134342036,264.4212318958836,3316516,TCS.NS
2010-07-01,256.3661193847656,262.6702042876697,254.1772010157017,262.6702042876697,3407744,TCS.NS
2010-07-02,260.4985656738281,261.2690685426129,255.96312649561565,257.3465259729119,2943550,TCS.NS
2010-07-05,258.8176574707031,262.2849120414074,258.15221786585226,262.24987652864314,2165596,TCS.NS
2010-07-06,265.874755859375,266.8378798205151,257.7144521058835,257.9421081380688,2760904,TCS.NS
2010-07-07,267.783447265625,268.764099569639,262.30240975974124,266.66273842015363,2152934,TCS.NS
2010-07-08,272.0561828613281,272.826686121754,269.5520739851293,270.37509844158416,2187564,TCS.NS
2010-07-09,271.233154296875,274.57781602036283,269.9373108388963,273.1769087957692,1836666,TCS.NS
2010-07-12,277.27459716796875,278.08011463538526,273.10688916642414,273.10688916642414,2725776,TCS.NS
2010-07-13,271.30322265625,277.3796496118065,269.5170529959389,277.3796496118065,5545886,TCS.NS
2010-07-14,271.30322265625,274.82299802571544,269.76221605239135,272.47647398735535,2833842,TCS.NS
2010-07-15,273.912353515625,274.8930055913341,268.0110408784942,270.0248448445855,3795536,TCS.NS
2010-07-16,291.96661376953125,293.66520539338,278.4303378506108,278.4303378506108,19135452,TCS.NS
